1146291	Ghost Program	EXPLANATION	Launch your Norton Ghost program and click on "Ghost Advanced" on the left sidebar. Then select "Clone." Wait as the Clone Wizard window appears. Click "Next" to begin the wizard (On newer version of Ghost, choose "Copy hard drive" option under tools or task menu.
1146291	norton ghost	EXPLANATION	Launch your Norton Ghost program and click on "Ghost Advanced" on the left sidebar. Then select "Clone." Wait as the Clone Wizard window appears. Click "Next" to begin the wizard (On newer version of Ghost, choose "Copy hard drive" option under tools or task menu.
1146291	Ghost Program	EXPLANATION	Review the information on the screen with the heading "Important/Advanced information." This screen informs you what the wizard is going to do next. Click the "Next" button. Then review the information on the Norton Ghost task summary page. This reminds you what you have told the Norton Ghost program to do. Click "Next."
1146291	norton ghost	EXPLANATION	Review the information on the screen with the heading "Important/Advanced information." This screen informs you what the wizard is going to do next. Click the "Next" button. Then review the information on the Norton Ghost task summary page. This reminds you what you have told the Norton Ghost program to do. Click "Next."
1146291	norton ghost	EXPLANATION	Click "OK" or "Finish" to finish wizard and start the ghosting process. Wait as Norton Ghost completes the process. Your computer will automatically restart.
2234838	go on vacation	SUMMARY	Go on Vacation
239758	google someone	SUMMARY	Google Someone
576265	google a person	SUMMARY	Google a Person
576265	google a person	EXPLANATION	How to "Google" a person. Resources for researching a person.
4680506	grade tests	SUMMARY	Grade Tests
3718558	grow hair fast naturally	SUMMARY	Grow Hair Fast Naturally
26479	grow taller	SUMMARY	Grow Taller
26479	human growth hormone	EXPLANATION	Visit a medical professional.  If you're from a tall family and you're not growing by your mid-teens, or if your height hasn't changed much from before puberty to during puberty, then it's a good idea to see a doctor.  Conditions that can stunt your growth (such as human growth hormone deficiency or autoimmune diseases) are fairly rare, but they do exist.  If you're eating a healthy diet and getting plenty of rest but you're still not growing, then it's time to consult a doctor.
26479	human growth hormone	EXPLANATION	The human growth hormone (HGH) is produced naturally in our bodies, especially during deep or slow wave sleep. Getting good, sound sleep will encourage the production of HGH, which is created in the pituitary gland.
26479	grow taller exercises	EXPLANATION	Doing stretches has some beneficial effects.  There are tons of "grow taller" exercises on the Internet, which claim to help you grow. As mentioned above, after your growth plates have closed, you will not grow taller. Therefore, there's no scientific evidence to suggest you can grow taller through stretching. Stretching may improve your posture, which can exaggerate how tall you are — or de-emphasize how small you are — but it cannot add inches to your frame.
276815	have some fun	SUMMARY	Have Some Fun
5259311	have a nice day	SUMMARY	Have a Nice Day
1099968	have a party	SUMMARY	Have a Party
1771500	Treatment for a Collapsed Lung	EXPLANATION	Some patients who undergo treatment for a collapsed lung can experience chronic pain after the lung has healed. This is due to the formation of scar tissue in the body.
1521885	help kids	SUMMARY	Help (Kids)
373115	Highlighters	EXPLANATION	Using your fingers, separate chunks of your hair. Highlighters come in various colors, such as orange, bright yellow, pink and blue. Blue works the best.
112607	hit a home run	SUMMARY	Hit a Home Run
112607	Baseball Games	EXPLANATION	Watch baseball games. You might go out and watch a game on the field, or watch Little League games on ESPN.  Hitting a home run is one thing that every baseball fan dreams of, but hitting a home run can be accomplished by what you do before you step up to the plate.
608860	honor god	SUMMARY	Honor God
725550	hug yourself	SUMMARY	Hug Yourself
725550	hug yourself	EXPLANATION	Hugging is great! But what if you can't get a hug when you need one? Is it weird to hug yourself? Of course not! A self hug can be a sign of self-boosting, warmth, or general cheering up.
149493	identify a bird	SUMMARY	Identify a Bird
149493	identify a bird	EXPLANATION	Have you ever seen a bird at your feeder that you really like, but just can't seem to figure out what it is?  You should learn how to identify a bird, and this article will explain how to.
1544251	import furniture	SUMMARY	Import Furniture
1413806	improve digestion	SUMMARY	Improve Digestion
1985885	improve parenting skills	SUMMARY	Improve Parenting Skills
1985885	improve parenting skills	EXPLANATION	Your role as a parent is one of the most important jobs you will ever have. You are responsible for taking care of your children and making sure they have the tools they need to grow into successful and adjusted adults. Even the best parents have room for improvement. If you decide you want to make some changes to improve your parenting style, there are many ways to make yourself a better parent. Improve parenting skills by developing a consistent method of parenting, finding support wherever you can and seeking out resources that will help.
1985885	Parenting Skills	EXPLANATION	Make time for yourself too. If you want to improve your parenting skills, you need to dedicate some time for yourself so that you can re-charge your batteries and eliminate stress.
1985885	Parenting Skills	EXPLANATION	Access all the parenting resources you can. There are many experts and a lot of information on tools you can use to improve parenting skills.
1985885	Parenting Skills	EXPLANATION	Discuss your desire to improve parenting skills with people close to you, if you are a single parent. They can offer you support if they know what your goals are.
60593	improve your credit score	SUMMARY	Improve Your Credit Score
1326563	Cholesterol Levels	EXPLANATION	Start exercising for approximately 15 to 30 minutes for 5 times a day to increase HDL levels. Exercise, aside from being a near universal tonic, is great at improving the amount of HDL in your body. In fact, Mayo Clinic refers to exercise as your "best bet" when it comes to increasing HDL. Exercise helps increase HDL cholesterol levels by 5 percent within 2 months.
1326563	Cholesterol Levels	EXPLANATION	Lose weight to increase HDL levels. This goes hand in hand with exercising, although people who exercise can still be overweight. Studies by Harvard University suggest that for every seven pounds of fat you lose, your HDL cholesterol levels get a 1 mg/dL boost. That's a pretty great deal.
339172	increase libido	SUMMARY	Increase Libido
339172	increase testosterone	EXPLANATION	Some natural supplements that may increase libido include: vitamin E, zinc, vitamin C, arginine, vitamin A, vitamin C, Octacosanol, Beta-carotene, vitamin B6, and vitamin B complex. These nutrients may help to boost sperm count, improve sperm motility, enhance prostate gland function, increase testosterone production and create a healthier nervous system.
3585716	increase your brain power	SUMMARY	Increase Your Brain Power
3585716	Brain Power	EXPLANATION	As you might suspect, this holds true for infants too, and research shows that naps can give a boost to babies' brainpower. Specifically, infants who slept in between learning and testing sessions had a better ability to recognize patterns in new information, which signals an important change in memory that plays an essential role in cognitive development.vi Even among adults, a mid-day nap was found to dramatically boost and restore brainpower.vii You can find 33 tips to help you get the shut-eye you need here.
3585716	Brain Power	EXPLANATION	It's long been theorized that listening to music may boost your brainpower; you've probably heard of this with the "Mozart Effect," which suggests listening to classical music can make you smarter. Indeed, research has shown that listening to music while exercising boosted cognitive levels and verbal fluency skills in people diagnosed with coronary artery disease (coronary artery disease has been linked to a decline in cognitive abilities). In this study, signs of improvement in the verbal fluency areas more than doubled after listening to music compared to that of the non-music session.
3585716	Boost Your Brain	EXPLANATION	It's long been theorized that listening to music may boost your brainpower; you've probably heard of this with the "Mozart Effect," which suggests listening to classical music can make you smarter. Indeed, research has shown that listening to music while exercising boosted cognitive levels and verbal fluency skills in people diagnosed with coronary artery disease (coronary artery disease has been linked to a decline in cognitive abilities). In this study, signs of improvement in the verbal fluency areas more than doubled after listening to music compared to that of the non-music session.
3585716	Boost Your Brain Power	EXPLANATION	It's long been theorized that listening to music may boost your brainpower; you've probably heard of this with the "Mozart Effect," which suggests listening to classical music can make you smarter. Indeed, research has shown that listening to music while exercising boosted cognitive levels and verbal fluency skills in people diagnosed with coronary artery disease (coronary artery disease has been linked to a decline in cognitive abilities). In this study, signs of improvement in the verbal fluency areas more than doubled after listening to music compared to that of the non-music session.
3585716	Boost Your Brain	EXPLANATION	One of the simplest methods to boost your brain function is to keep on learning. The size and structure of neurons and the connections between them actually change as you learn.
3585716	Brain Power	EXPLANATION	Research has even shown that surfing the Web activates regions in your brain related to decision-making and complex reasoning. So unlike passively watching TV, using the Internet is an engaging task that may actually help to improve your brainpower.
1954850	install adobe acrobat	SUMMARY	Install Adobe Acrobat
1954850	adobe acrobat	EXPLANATION	Make sure the "Launch Adobe Acrobat XI" option is checked in the next dialog box.
1954850	adobe acrobat	EXPLANATION	Accept the User Account Control box for "Adobe Acrobat Bootstrapper for Installer".
1954850	adobe acrobat	EXPLANATION	Follow the directions upon the finalizing screen. Open the Adobe Acrobat program and accept the End User License Agreement (EULA), activate the program, and register the software.  This step definitely isn't optional.
1234963	install directx9.0c	SUMMARY	Install DirectX 9.0C
1234963	install directx9.0c	EXPLANATION	This article explains how to install DirectX 9.0c.
63003	install java	SUMMARY	Install Java
56172	instant message	SUMMARY	Instant Message
1334259	invest in mutual funds	SUMMARY	Invest in Mutual Funds
1334259	invest in mutual funds	EXPLANATION	Regardless of the size or goals of your investment portfolio, adding mutual fund holdings can help you diversify your investments while maintaining a low cost structure and a focused investment target. Investors of all sizes and skill levels can benefit from learning how to invest in mutual funds.
21863	join a band	SUMMARY	Join a Band
21863	join a band	EXPLANATION	"Get a second-hand guitar and chances are you'll go far if you get in with the right bunch of fellows."  - Bachman-Turner Overdrive.  This guide gives some suggestions on how to find and join a band. Joining a band is fun and can lead you to many exciting experiences in life.
21863	looking for a band	EXPLANATION	Place flyers in  local guitar and drum shops, record stores, and (if they allow it) bars or clubs that have live entertainment, indicating that you're looking for a band. Simply "Guitar Player seeks Band" with your phone number can work, but including your preferred style of music is even better: "Drummer Looking for Metal Band." You can also post an ad in the local paper and Internet classifieds (the latter usually being free; see external links).
21863	find a band	EXPLANATION	Use the Internet to your advantage.  There are many new online services that can help you find a band.  One of the best ways to find a band online is to post an ad on all of the classified ad systems you can.  Don't limit yourself to just one.
3785	join the boy scouts	SUMMARY	Join the Boy Scouts
212213	keep going	SUMMARY	Keep Going
212213	keep going	EXPLANATION	Courage is simply a progressive decision in the face of resistance but such a decision remains the most difficult kind to make. The right type of "linguistic fuel" can get your engine revved up to soar. The following article provides advice on how to keep going in a life which seems to never stop coming at you.
212213	Who	EXPLANATION	Pace yourself. Reality itself exists and happens one present moment at a time. Do not allow the burden of your whole life to rest on you all at once. Focus on you and the here and now and determine for yourself that you will take life one step at a time. Take life one day at a time from the paradigm that each day affords an opportunity to partake of and pursue perfection. Cherish the notion that life is an odyssey of hope of the most elite sort, which suggests having an indomitable belief that there is always a better beyond to navigate towards and that there is always a viable possibility that you can possess this noble dream as your destiny.
212213	Who	EXPLANATION	Keep some perspective. The end-of-life-as-we-know-it has long been predicted, in fact in the last ninety years or so, it's been scheduled to arrive about every five years, or about every five minutes, depending on who you were talking to. And yet here you are today, looking at something on the internet.Think of the people you have known in your lifetime. We all can remember lots of people in every time of our personal history, and of human history, having to make uncomfortable short-term decisions and transitions, for all sorts of long-term and short-term reasons.Contemplate whether it is wise to allow apprehension with regard to relatively temporary discomfort to deprive you of the everlasting pride of living up to your expectations for yourself and possibly also others' expectations of you? Realize that such would be unwise and bravely launch yourself on an upward trajectory.
259454	keep it real	SUMMARY	Keep It Real
259454	keep it real	EXPLANATION	Keeping things in perspective and maintaining a balance in your life can be summed up by the phrase "keeping it real".  It is easy to get thrown off track of your goals, relationships, jobs, school, or whatever it might be.  These steps will help you "keep it real".
142783	keep right except to pass	SUMMARY	Keep Right Except to Pass
1412190	kill bermuda grass	SUMMARY	Kill Bermuda Grass
1331212	kill japanese beetles	SUMMARY	Kill Japanese Beetles
1331212	kill japanese beetles	EXPLANATION	Japanese beetles are a detriment to anyone's garden, as the adult beetles can consume the leaves and flowers of numerous types of plants. The larvae, which are called white grubs, feast on the plants' roots and can create dead patches on the grass. The adult beetles are a metallic green, and once they emerge from the ground in late spring or early summer, immediately begin feeding on your plants. Knowing how to kill Japanese beetles effective and efficiently can prevent your prized plants from becoming beetle food.
1331212	Japanese Beetle Traps	EXPLANATION	For biological means, use mechanical Japanese beetle traps. This inexpensive method may capture adults by luring them to the trap. If you opt for this method, you should scatter the traps in numerous locations away from your garden.
1401467	kill lake weeds	SUMMARY	Kill Lake Weeds
1401467	kill lake weeds	EXPLANATION	Lake weeds, or pond weeds, can overgrow a lake quickly and some are toxic to animals and other plants that live in the area. If you have a lake or pond that needs weed control, here are some tips to follow when you need to know how to kill lake weeds.
767920	learn chemistry	SUMMARY	Learn Chemistry
767920	basic chemistry	EXPLANATION	Learn chemistry visually, since chemistry is a visual science. The rapid learning series in chemistry is rich-media visual learning tool to make the study of basic chemistry easy and fast.
767920	basic chemistry	EXPLANATION	Think chemistry at the molecular level. In most part, chemistry is invisible at the microscopic level. You have to use your imagination. Try to build your basic chemistry instinct by thinking it molecularly.  Here is a simple example. When someone mentions water, rather than thinking of a raindrop or a blue sea, you should first picture H2O; an oxygen atom bonded to two hydrogen atoms – the building blocks of water.
767920	basic chemistry	EXPLANATION	Visualize chemistry in 3D. You are trained to read the textbook with 2D drawing of molecules, but keep in mind that chemistry is in the 3D world. Use a 3D model or train your mind to picture any molecular structure in 3D. This would be your second basic chemistry instincts.
767920	basic chemistry	EXPLANATION	“See” chemistry in electronic structure. Chemistry is about electrons, where are they and where to go next? If you see a 3D model, they are not stick-and-ball, rather electron cloud. Learn the basic chemistry by understanding its electronic structure theories.
335525	learn chinese in china	SUMMARY	Learn Chinese in China
192731	learn indonesian	SUMMARY	Learn Indonesian
192731	learn indonesian	EXPLANATION	Indonesian is one of the easier languages to learn due to its 26-letter alphabet and easy pronunciations. There are many things that you can do to learn this easy language. Read the steps below to get a better understanding of what you can do to learn Indonesian in the easiest and fastest way.
192731	Indonesian Language	EXPLANATION	Spelling. Indonesian language is spelled the way it is written. Just like Latin, or Portuguese, or International Phonetic Alphabet (you know, the words in the brackets in the dictionaries). Every syllable mostly consist of no more than a vowel and one or two consonant(s). The exception to the one vowel rule is diphthong.
192731	Indonesian Language	EXPLANATION	Create flash cards. This is usually the part that most people hate, but it doesn't have to be. Copy down useful words that you want to remember. Use highlighters, markers, and even stickers to make them fun and interesting. Since it uses 26 Latin alphabet with no variations, you'd find no difficulty in writing or typing Indonesian language.
5173601	learn italian	SUMMARY	Learn Italian
5173601	learn italian	EXPLANATION	Learning Italian is quite easy. Have fun at trying to learn Italian if this article  doesn't help then don't be discouraged just keep trying.
64044	learn russian	SUMMARY	Learn Russian
64044	learn russian alphabet	EXPLANATION	Learn the Cyrillic alphabet quickly by:  Learning vowels, which are similar to Spanish vowels in sound, and listening to and repeating a recorded tape of all the possible syllables while reading them. * Learn Russian alphabet with videos
64044	russian alphabet	EXPLANATION	Learn the Cyrillic alphabet quickly by:  Learning vowels, which are similar to Spanish vowels in sound, and listening to and repeating a recorded tape of all the possible syllables while reading them. * Learn Russian alphabet with videos
1184160	learn spanish online	SUMMARY	Learn Spanish Online
1184160	learn spanish online	EXPLANATION	There are many reasons for someone to be looking for ways to learn Spanish online. Whether it's a school program, a trip to a Spanish-speaking country, a job assignment, or anything else that requires quick training in the Spanish "idioma," the Internet can be an excellent resource for training a non-Spanish speaker in a short period of time. Some basic elements of language learning can help individuals find the best and most effective ways to get savvy about learning Spanish with the Web.
1184160	free spanish lessons	EXPLANATION	Take online tests and quizzes. Some free Spanish lessons include assessment tools to make sure students are internalizing what they are reading on the internet.
1184160	Free Spanish Lessons	EXPLANATION	Take online tests and quizzes. Some free Spanish lessons include assessment tools to make sure students are internalizing what they are reading on the internet.
1206180	learn a language	SUMMARY	Learn a Language
714392	learn to dance hip-hop	SUMMARY	Learn to Dance Hip Hop
1883190	learn to read faster	SUMMARY	Learn to Read Faster
556545	learn to ride a motorcycle	SUMMARY	Learn to Ride a Motorcycle
556545	learn to ride a motorcycle	EXPLANATION	Have you ever wondered what it would be like to ride a motorcycle but don't know how to ride or where to start? Well here are some easy steps to learn to ride a motorcycle.
11593	listen to music	SUMMARY	Listen to Music
1523932	live a happy life	SUMMARY	Live A Happy Life
1731294	live it up	SUMMARY	Live It Up
1731294	live it up	EXPLANATION	There are so many things waiting out there for you, so why not live it up while you still can. Whether you are ever so bored, looking for a new spin on your tedious life, or just want to make the most of your precious time on Earth, this article will help you, well, "Live it Up"!
1731294	Live It	EXPLANATION	Have an adventure! Be brave and bold. Go skydiving,thru - hiking, swimming, deep sea diving, etc. That way, you will  have many experiences to share, and will be able to pass on your knowledge to yet another person. Remember to always be safe and prepared, willing to accept the risks, and open to new opportunities. Life is what YOU make of it. Go ahead, relish the adventure, and live it up! Have as much experience as you can before it all ends.
722351	live simply	SUMMARY	Live Simply
3068185	live your best life	SUMMARY	Live Your Best Life
3068185	live your best life	EXPLANATION	"Live your best life-" Four simple words, made famous by Oprah Winfrey give a single instruction to follow for happiness and success.  While the quote is priceless in it's meaning and simplicity, it's an instruction many don't know how to follow.  This article is written to help you start living your best life today.
2398715	live for jesus	SUMMARY	Live for Jesus
386980	long jump	SUMMARY	Long Jump
386980	long jump	EXPLANATION	The long jump, at first glance, looks like a very simple sport. You simply run and jump into a sand pit; however, this sport is far more technical than most people would assume. This how-to illustrates the importance of good form and technique.
1150778	look good in a bikini	SUMMARY	Look Good in a Bikini
1150778	look good in a bikini	EXPLANATION	To look good in a bikini, you definitely do not need surgery of any sorts. A healthy life style and great confidence will do just fine! Read on to find out what you need to look good in a bikini...
1811663	lose weight super fast	SUMMARY	Lose Weight Super Fast
3318814	lose weight while breastfeeding	SUMMARY	Lose Weight While Breastfeeding
675381	loung e	SUMMARY	Lounge
675381	loung e	EXPLANATION	Lounging is "to move or act in a lazy, relaxed way."  To be an effective lounger, you must master the art of lazy and relaxed.
21220	love others	SUMMARY	Love Others
119549	love reading	SUMMARY	Love Reading
1657113	love a pet	SUMMARY	Love a Pet
1266264	love the one you're with	SUMMARY	Love the One You're With
1266264	love the one you're with	EXPLANATION	"love the one you're with",you know what? You are with that person just because you like them,in some situations this might be because you love him or her.Nobody wants to be with someone they can't stand.
149499	lucid dream	SUMMARY	Lucid Dream
149499	lucid dream	EXPLANATION	Lucid dreaming is awareness that you are dreaming. This awareness can range from very faint recognition of the fact to something as momentous as a broadening of awareness beyond what has ever been experienced even in waking life.  Lucid dreams usually occur while a person is in the middle of a regular dream and suddenly realizes that they are dreaming. This is called a dream-initiated lucid dream.  A wake-initiated lucid dream occurs when you go from a normal waking state directly into a dream state, with no apparent lapse in consciousness. Once you realize this, you have the ability to control your dreams, which is pretty much the most essential part of lucid dreaming.
149499	Lucid	EXPLANATION	Keep a dream journal. This is perhaps the most important step towards lucid dreaming. Keep it close by your bed at night, and write in it immediately after waking. Or you can keep a recording device if you find it easier to repeat your dream out loud. This helps you recognize your common dream elements (people from your past, specific places, etc.), and also tells your brain that you are serious about remembering your dreams! It will also help you to recognize things that are unique to your dreams. You will be able to recognize your own "dream signs." These will be recurring things or events that you may notice in your dreams.
149499	Lucid	EXPLANATION	Learn the best time to have a lucid dream. By being aware of your personal sleep schedule, you can arrange your sleep pattern to help induce lucid dreams.
149499	Lucid	EXPLANATION	Try Stephen Laberge's mnemonic induction of lucid dreaming (MILD) technique.
149499	Lucid	EXPLANATION	Studies strongly suggest that a nap a few hours after waking in the morning is the most common time to have a lucid dream.
149499	Lucid	EXPLANATION	Lucid dreams are strongly associated with REM sleep.  REM sleep is more abundant just before the final awakening.  This means they most commonly occur right before waking up.  (Sleep-onset REM is a symptom of narcolepsy.  If you have lucid dreams right after falling asleep, you may wish to consider seeking medical advice from a sleep medicine specialist. However, there are studies which show people can recall dreams after being awakened during non-REM sleep).
149499	Lucid	EXPLANATION	If random thoughts pop up when you are trying to fall asleep, repeat the imagining, self-suggestion part, and try again. Don't worry if you think it's taking a long time. The longer it takes, the more likely it will 'sink in,' and the more likely you will have a lucid dream.
149499	Lucid	EXPLANATION	After you wake up, stay up for an hour with your mind focused on lucidity and lucidity only.
1506269	major in photography	SUMMARY	Major in Photography
1506269	major in photography	EXPLANATION	Pursuing a college degree in photography can lead to a rewarding, life-long career. Whether shooting pictures as a photojournalist, working as a commercial photographer or specializing in fine arts photography, potential students must understand what to expect when pursuing photography as a major. In addition to choosing colleges that offer photography degrees, those majoring in the field must focus on developing skills while learning the history, science, art and basics of digital and traditional photography. When learning how to major in photography, it is important for potential students to know what to expect when working towards a degree in the art of photography.
108340	make bagels	SUMMARY	Make Bagels
108340	Bagels	EXPLANATION	Fill a large, wide pot two-thirds full of water, and bring to a boil with the baking soda. Drop the bagels in batches into the water; they must not touch. Boil on one side for 2 minutes. Turn the bagels and boil on the second side for 1½ minutes. They should firm and puff up. Carefully remove from the water and drain for 1 minute on a rack.
108340	Bagels	EXPLANATION	Place the bagels on the prepared baking sheet. Immediately place the sheet in the oven and bake for 15 minutes. Rotate the sheet tray 90  and cook for another 5 minutes, or until the bagels are tan to medium brown. The finished bagel should reach 185  on an instant read thermometer. Remove from the baking sheets and cool for 30 minutes before attempting to cut.
9031	make blue prints	SUMMARY	Make Blueprints
514745	make coffee syrup	SUMMARY	Make Coffee Syrup
1316594	make crossword puzzles	SUMMARY	Make Crossword Puzzles
1316594	crossword puzzle maker	EXPLANATION	If you're using an online crossword puzzle maker or puzzle-making software, you may be restricted to a certain range of available sizes. If you're making your puzzle by hand, you can make it any size you want.
1368162	make fertilizer	SUMMARY	Make Fertilizer
597818	make flash cards	SUMMARY	Make Flash Cards
597818	make flash cards	EXPLANATION	It's easy to make flash cards, you just need to know how. This article will show you!
8041	make friends	SUMMARY	Make Friends
8041	make friends	EXPLANATION	Let's be honest, there are times when you want to know how to make friends. You may be reading this because you are shy or unsure of how to approach a person but it is really easy. Maybe you are just not confident because they may not react the way you do to them. Here are some steps and tips to help you overcome these obstacles.
8041	Meet New People	EXPLANATION	Join an organization or club with people who have common interests. You don't necessarily need to have a lot of common interests with people in order to make friends with them. In fact, some of the most rewarding friendships are between two people who don't have much in common at all, but if you like a specific topic, try searching for just a location. It's a great way to meet new local people! Social networking sites such as Facebook, Twitter and Google+ are great way to meet new people and learn more about the people you meet. When you are chatting just say are you on Facebook? or what is your name on Twitter? A church, Masjid (mosque) or other house of worship is a great place to start since you have at least have a religious faith in common. Just remember to be safe on the internet, you don't know who is actually on the other end most of the time.
1117895	like a pom pom	EXPLANATION	When you are finished wrapping, set aside a 1-foot length of yarn that is the same color as your pom pom. Using an exact blade or a pair of scissors, cut around the outside edge of your rings. When you are finished cutting and it starts to look more like a pom pom, take your set-aside length of yarn and slip it in between your templates. Tie a tight and secure knot.
4629550	make it work	SUMMARY	Make It Work
2422680	make your own dolls	SUMMARY	Make Your Own Dolls
1096701	make your own free website	SUMMARY	Make Your Own Free Website
1020624	make your own game	SUMMARY	Make Your Own Game
1020624	make your own game	EXPLANATION	Have you ever been tired of modern sports and games, or just had a lack of objects necessary to play a game? Well, why not make your own game? Read on to find out how.
1087435	make your own glitter words	SUMMARY	Make Your Own Glitter Words
8070	make your own jeans	SUMMARY	Make Your Own Jeans
8070	make your own jeans	EXPLANATION	Comfortable, durable, and versatile, jeans have been a fashion staple for over 50 years.  Shopping for jeans, though, can be a hassle.  Unless you're lucky enough to have a model's body, you may have to spend a lot of time in the dressing room before you find a pair that looks great and fits just right.  This is especially true if you're on a budget, since the price of jeans, especially designer jeans, has risen dramatically over the years.  Make your own jeans, however, and you can have the perfect fit at a fraction of what you'd pay in stores.  Here are some tips to help you create your own trusty jeans.
5550593	make your own logo	SUMMARY	Make Your Own Logo
1506285	make your own stinkbait	SUMMARY	Make Your Own Stinkbait
1506285	make your own stinkbait	EXPLANATION	Have you ever tried those commercial stinkbaits, and it seems like the second it hits the water, the smell vanishes? Now you can make your own stink bait that catfish will love!
400215	make your own t shirt	SUMMARY	Make Your Own T Shirt
829003	make your own web site	SUMMARY	Make Your Own Website
829003	web page	EXPLANATION	If you really want a flourishing website, use your money for adds or a fully fledged web page with no basis website.
1330880	31 Day Organizer	EXPLANATION	Sort any incoming bills into your 31-day organizer immediately.
841650	Backyard Ponds	EXPLANATION	Placement of your backyard pond. Sun or shade? If you are going to have water lilies they take at least 5 hours of sun a day. The downside of placing your pond in direct sunlight it may be uncomfortable for you if you want to sit by your pond and enjoy the fish. Also, algae will flourish in direct sunlight (water lilies and a UV clarifier will help prevent this).
57118	make a bong	SUMMARY	Make a Bong
277600	make a box and whisker plot	SUMMARY	Make a Box and Whisker Plot
277600	Box and Whiskers Plot	EXPLANATION	Connect your outliers to the box with a horizontal line. The straight line that connects the outliers is informally called the "whiskers" of the box and whiskers plot.
277600	Box and Whiskers Plot	EXPLANATION	Finished. Look at a box and whiskers plot to visualize the distribution of numbers in any data set. You can easily see, for example, whether the numbers in the data set bunch more in the upper quartile by looking at the size of the upper box, as well as the size of the upper whisker. Box and whisker plots are great alternatives to bar graphs and histograms.
687920	make a child smile	SUMMARY	Make a Child Smile
199467	Make A Portrait	EXPLANATION	Find or take a photograph of the face you wish to make a portrait of. Upload or scan it into a computer and use imaging software to change it from colour to black and white. (If you have Photoshop, convert to black and white then save as a 4 color gif, which will provide a "posterized" effect.) Adjust the brightness and contrast until you have three distinct tones. If the picture turns out too complex at this point, find or take a simpler one for your personal skill level.
39125	make a collage	SUMMARY	Make a Collage
134580	make a hologram	SUMMARY	Make a Hologram
134580	make a hologram	EXPLANATION	It's easier to make a 3D hologram than you think. In fact, each year thousands of hobbyists, students, and teachers make holograms at home and school. To make a hologram, you'll need some basic holography supplies and household items (budget about $100), a quiet and dark  room, and about 30 minutes.
134580	Holograms	EXPLANATION	Process the plate according to instructions that accompany the holography processing kit. This process takes about 3-5 minutes total. For making basic holograms, the process of developing is actually quite simple:
1371717	make a home page	SUMMARY	Make a Homepage
1371717	Home Page	EXPLANATION	Determine the nature of your homepage: will it be the face of your business or something more intimate, like a blog?
1371717	Home Page	EXPLANATION	Design the homepage. You can do this with a pen and paper. You can find resources, like HowStuffWorks.com, that will help you familiarize yourself with the terminology of web design and set reasonable expectations for the site's layout.
1371717	Home Page	EXPLANATION	News and updates are a typical feature of homepages.
1371717	Home Page	EXPLANATION	If you aren't overly creative, consider surfing the web in search of homepages that are similar to the look that you want to create. You will notice that homepages for different types of entities tend to follow certain conventions. For example, most university homepages have a nearly identical layout. This familiarity helps visitors navigate their sites.
1371717	Home Page	EXPLANATION	Learn html, css and php, and write your homepage in a text editor. The World Wide Web Consortium (W3C) offers a variety of free tutorials.
1371717	Home Page	EXPLANATION	Visit the World Wide Web Consortium (W3C), and upload your homepage. This will help ensure that your homepage looks the same no matter which web browser a visitor uses.
1371717	Home Page	EXPLANATION	For a monthly or annual fee you can get more freedom. You can choose your own domain name (for example, you could have [yourname].com for your home page's address), have access to virtually unlimited disk space, and have more control over the format of your content. An Internet search for "web hosting" will lead you to a number of reviews and services. Companies like Network Solutions or Go Daddy will let you see if your desired domain name is available.
57533	make a livejournal icon	SUMMARY	Make a Livejournal Icon
358312	make a mothers day card	SUMMARY	Make a Mother's Day Card
65486	make a myspace contact box	SUMMARY	Make a MySpace Contact Box
268798	applescript application	EXPLANATION	Learn to search for commands easily in its dictionary. Go to File>Open Dictionary. Select AppleScript application. A window with AppleScript's dictionary will open up and you can search for all the commands you need.
223982	make a prom dress	SUMMARY	Make a Prom Dress
223982	make a prom dress	EXPLANATION	The prom dress of your dreams can cost a lot more than you are willing to pay. But with the some patience, a small amount of money for basic supplies and a little sewing experience, you can create the dress of your dreams for a fraction of the price. Here is wikiHow to make a prom dress.
1194030	make a puzzle	SUMMARY	Make a Puzzle
199445	make a quiz	SUMMARY	Make a Quiz
402603	make a slipknot mask	SUMMARY	Make a Slipknot Mask
3073187	make a thank you card	SUMMARY	Make a Thank You Card
377831	make a weeble	SUMMARY	Make a Weeble
957377	make an e-mail	SUMMARY	Make an E Mail
957377	make an e-mail	EXPLANATION	Hi! Lots of people want e-mails to get in touch and/or contact people. So if your wondering how to make an e-mail, just follow these steps!
957377	gmail	EXPLANATION	First choose which website you want your e-mail on.(like Gmail,yahoo,or hotmail)
957377	hotmail	EXPLANATION	First choose which website you want your e-mail on.(like Gmail,yahoo,or hotmail)
957377	yahoo	EXPLANATION	First choose which website you want your e-mail on.(like Gmail,yahoo,or hotmail)
3584000	make at home spa treatments	SUMMARY	Make at Home Spa Treatments
1292670	manage email	SUMMARY	Manage Email
1292670	manage email	EXPLANATION	Email is a communication tool that the majority of people use on a regular basis, whether it is for work or for personal use, or for both. It is because of this that oftentimes email can become overwhelming. Messages continue to come in as you try to read and respond to each of them in a timely manner. If you do not have a system in place that helps you manage email, then your inbox will most likely become inundated and you will lose control of it. Consider the following steps in your endeavor to create a more manageable inbox.
